CustomerID,Age,Gender,City,SubscriptionType,MonthlySpending,Tenure,NumberOfPurchases,CustomerSupportRequests,LoginFrequency,LastActivityDate,SatisfactionScore,PaymentMethod,DeviceType,AutoRenew,ChurnStatus
CUST2738,18,Female,Lahore,Standard,69.91,35,54,8,1.0,2026-02-07,4.0,Bank Transfer,Web,Yes,No
CUST2739,30,Male,Multan,Basic,27.11,45,69,4,0.0,2026-05-23,3.0,Bank Transfer,Web,Yes,No
CUST2740,52,Male,Faisalabad,Standard,35.67,1,2,2,30.0,2026-03-03,3.0,JazzCash,Web,Yes,No
CUST2741,24,Male,Peshawar,Premium,96.47,27,41,1,16.0,2026-03-21,1.0,Debit Card,iPhone,Yes,No
CUST2742,50,Female,Islamabad,Basic,16.86,25,36,4,16.0,2026-04-04,3.0,JazzCash,Android,Yes,No
CUST2743,27,Male,Peshawar,Standard,47.76,8,9,6,12.0,2026-01-15,3.0,Bank Transfer,iPhone,Yes,No
CUST2744,58,Male,Faisalabad,Basic,20.07,39,59,1,19.0,2026-04-28,1.0,JazzCash,iPhone,Yes,No
CUST2745,22,Male,Karachi,Standard,43.15,20,33,0,19.0,2026-04-15,4.0,EasyPaisa,Android,No,No
CUST2746,47,Male,Karachi,Basic,25.15,24,31,8,5.0,2025-12-24,4.0,Debit Card,Web,Yes,No
CUST2747,58,Female,Quetta,Basic,14.84,33,50,1,21.0,2026-03-24,3.0,Credit Card,iPhone,No,No
CUST2748,23,Male,Lahore,Standard,63.75,39,61,3,10.0,2026-04-10,5.0,EasyPaisa,Web,Yes,No
CUST2749,64,Female,Peshawar,Basic,16.68,11,19,10,9.0,2026-05-16,3.0,Credit Card,Web,Yes,No
CUST2750,19,Female,Islamabad,Basic,20.86,30,46,8,17.0,2025-12-24,2.0,EasyPaisa,iPhone,Yes,Yes
CUST2751,27,Male,Multan,Basic,13.77,55,77,9,3.0,2026-02-01,3.0,Bank Transfer,Android,Yes,Yes
CUST2752,38,Male,Peshawar,Premium,140.57,54,79,5,28.0,2026-02-12,4.0,Credit Card,iPhone,Yes,No
CUST2753,25,Male,Quetta,Basic,13.49,55,80,8,8.0,2026-04-14,2.0,Credit Card,Web,Yes,Yes
CUST2754,63,Male,Faisalabad,Premium,113.32,1,5,6,9.0,2026-05-02,3.0,EasyPaisa,Web,Yes,No
CUST2755,30,Female,Faisalabad,Premium,124.85,8,7,7,10.0,2026-01-12,1.0,Debit Card,Web,Yes,No
CUST2756,28,Female,Faisalabad,Standard,40.08,7,2,1,21.0,2026-05-09,1.0,Debit Card,Web,Yes,No
CUST2757,34,Female,Islamabad,Standard,46.11,47,67,0,5.0,2026-05-17,4.0,Bank Transfer,Android,No,No
CUST2758,51,Female,Karachi,Basic,11.68,32,52,1,6.0,2026-03-27,2.0,Debit Card,Android,No,Yes
CUST2759,39,Female,Karachi,Basic,19.96,55,83,0,0.0,2026-04-20,4.0,JazzCash,iPhone,Yes,No
CUST2760,40,Female,Rawalpindi,Basic,25.65,1,1,3,14.0,2026-05-30,2.0,EasyPaisa,Web,Yes,Yes
CUST2761,28,Female,Multan,Standard,49.66,27,39,9,12.0,2026-06-12,3.0,Bank Transfer,Web,No,No
CUST2762,63,Female,Peshawar,Basic,21.9,33,47,8,28.0,2026-02-07,5.0,EasyPaisa,iPhone,Yes,No
CUST2763,35,Male,Rawalpindi,Premium,143.01,54,80,8,3.0,2026-05-11,1.0,JazzCash,iPhone,Yes,Yes
CUST2764,53,Male,Rawalpindi,Standard,36.41,2,4,5,1.0,2026-03-23,4.0,Credit Card,Web,Yes,No
CUST2765,27,Male,Faisalabad,Standard,35.64,21,34,7,29.0,2026-03-28,5.0,EasyPaisa,iPhone,Yes,No
CUST2766,61,Female,Lahore,Standard,39.91,47,64,5,7.0,2026-03-21,3.0,JazzCash,iPhone,Yes,No
CUST2767,45,Male,Rawalpindi,Basic,16.42,37,59,3,8.0,2026-06-08,5.0,EasyPaisa,Web,Yes,No
CUST2768,24,Female,Peshawar,Basic,10.3,47,74,4,19.0,2025-12-30,3.0,Credit Card,iPhone,No,No
CUST2769,52,Female,Rawalpindi,Premium,94.91,7,12,6,15.0,2026-05-29,3.0,EasyPaisa,Android,Yes,No
CUST2770,31,Male,Karachi,Basic,10.18,24,27,10,15.0,2026-05-10,5.0,JazzCash,Android,Yes,No
CUST2771,49,Female,Islamabad,Basic,22.37,3,3,8,3.0,2026-03-18,2.0,Bank Transfer,Web,No,Yes
CUST2772,57,Male,Peshawar,Basic,24.83,37,50,2,19.0,2025-12-30,4.0,EasyPaisa,Android,Yes,No
CUST2773,38,Female,Faisalabad,Basic,12.97,29,49,10,29.0,2026-05-13,2.0,Debit Card,Android,No,Yes
CUST2774,34,Male,Karachi,Basic,11.21,54,77,3,29.0,2026-05-16,3.0,Credit Card,iPhone,Yes,No
CUST2775,52,Male,Peshawar,Standard,57.3,27,40,0,26.0,2026-04-03,2.0,Debit Card,Android,Yes,No
CUST2776,63,Male,Quetta,Standard,38.62,50,78,3,28.0,2026-03-06,2.0,JazzCash,Web,Yes,No
CUST2777,20,Male,Karachi,Basic,16.16,13,18,3,11.0,2026-04-02,4.0,JazzCash,Web,Yes,No
CUST2778,29,Female,Karachi,Basic,21.94,60,79,1,12.0,2026-01-01,4.0,JazzCash,Web,No,No
CUST2779,57,Male,Islamabad,Standard,42.7,26,39,4,9.0,2026-06-07,5.0,JazzCash,Web,No,No
CUST2780,46,Male,Karachi,Standard,53.83,1,1,9,18.0,2026-01-01,3.0,EasyPaisa,iPhone,Yes,Yes
CUST2781,26,Male,Rawalpindi,Basic,11.02,25,32,5,15.0,2026-04-04,2.0,Credit Card,Web,Yes,No
CUST2782,45,Female,Peshawar,Basic,15.79,15,33,4,29.0,2026-04-22,2.0,Credit Card,Web,No,No
CUST2783,32,Male,Islamabad,Basic,23.49,9,18,5,10.0,2026-02-05,1.0,Credit Card,iPhone,Yes,No
CUST2784,21,Female,Islamabad,Standard,67.99,33,51,6,11.0,2026-04-22,5.0,Bank Transfer,Android,Yes,No
CUST2785,30,Female,Multan,Standard,63.16,58,88,0,21.0,2026-01-23,2.0,JazzCash,Android,No,No
CUST2786,32,Male,Multan,Basic,20.48,23,34,5,4.0,2026-01-08,2.0,Bank Transfer,Web,No,Yes
CUST2787,52,Male,Rawalpindi,Basic,27.31,47,72,5,22.0,2026-05-17,4.0,Bank Transfer,Android,Yes,No
CUST2788,56,Female,Peshawar,Standard,34.87,40,53,10,2.0,2026-04-28,4.0,EasyPaisa,Android,Yes,No
CUST2789,33,Male,Karachi,Basic,10.8,29,47,9,5.0,2026-01-11,1.0,JazzCash,Android,Yes,Yes
CUST2790,21,Female,Karachi,Standard,60.17,49,70,5,28.0,2026-03-06,4.0,JazzCash,Android,No,No
CUST2791,61,Male,Lahore,Basic,20.74,7,5,8,13.0,2026-05-29,2.0,JazzCash,Web,Yes,Yes
CUST2792,30,Male,Quetta,Basic,16.39,10,12,8,12.0,2026-02-25,1.0,Credit Card,Web,Yes,Yes
CUST2793,42,Male,Peshawar,Standard,57.71,25,45,3,16.0,2026-03-01,4.0,Debit Card,Web,Yes,No
CUST2794,20,Male,Lahore,Premium,73.51,53,78,5,4.0,2026-02-02,5.0,Credit Card,iPhone,Yes,No
CUST2795,53,Female,Islamabad,Standard,55.43,60,95,0,24.0,2026-05-30,4.0,JazzCash,Web,No,No
CUST2796,64,Male,Lahore,Premium,134.2,47,79,6,16.0,2026-01-07,3.0,Bank Transfer,iPhone,Yes,No
CUST2797,25,Male,Peshawar,Basic,22.49,54,80,3,22.0,2026-04-04,4.0,Debit Card,Android,No,No
CUST2798,57,Male,Multan,Standard,38.8,27,42,4,9.0,2026-05-20,4.0,Debit Card,Web,Yes,No
CUST2799,41,Female,Karachi,Basic,17.73,29,50,1,6.0,2026-04-09,1.0,EasyPaisa,iPhone,No,Yes
CUST2800,62,Male,Faisalabad,Basic,15.51,40,64,6,16.0,2026-05-21,5.0,Credit Card,iPhone,Yes,No
CUST2801,52,Male,Quetta,Standard,61.45,39,59,4,14.0,2026-04-18,2.0,JazzCash,Web,Yes,No
CUST2802,22,Male,Faisalabad,Basic,11.54,21,27,8,11.0,2026-02-24,5.0,EasyPaisa,Web,Yes,No
CUST2803,26,Female,Rawalpindi,Basic,17.6,33,53,8,11.0,2026-04-22,5.0,EasyPaisa,Web,Yes,No
CUST2804,53,Male,Quetta,Basic,20.23,50,77,0,12.0,2026-02-23,4.0,Debit Card,Android,Yes,No
CUST2805,58,Female,Faisalabad,Basic,16.4,36,61,6,8.0,2026-05-21,1.0,Debit Card,Android,Yes,Yes
CUST2806,29,Male,Lahore,Basic,17.44,7,13,4,3.0,2026-01-27,1.0,Credit Card,Web,Yes,Yes
CUST2807,25,Male,Islamabad,Standard,43.69,32,41,10,13.0,2026-01-10,5.0,Bank Transfer,Android,Yes,No
CUST2808,60,Female,Faisalabad,Premium,146.79,17,25,4,27.0,2026-01-25,5.0,JazzCash,iPhone,No,No
CUST2809,58,Male,Multan,Basic,19.32,35,56,7,8.0,2026-05-21,5.0,Credit Card,Web,Yes,No
CUST2810,60,Female,Karachi,Basic,27.46,5,10,8,7.0,2025-12-28,2.0,JazzCash,iPhone,Yes,Yes
CUST2811,24,Female,Quetta,Premium,109.45,2,4,8,5.0,2026-01-07,2.0,Credit Card,Web,Yes,Yes
CUST2812,61,Male,Lahore,Premium,139.29,51,75,9,25.0,2026-03-28,3.0,JazzCash,iPhone,Yes,No
CUST2813,30,Male,Karachi,Basic,22.44,1,1,1,30.0,2026-06-13,3.0,JazzCash,Web,Yes,No
CUST2814,51,Male,Lahore,Basic,27.33,47,77,3,19.0,2026-03-04,3.0,Debit Card,Android,No,No
CUST2815,45,Female,Quetta,Basic,28.65,25,43,9,15.0,2026-03-12,1.0,JazzCash,Android,Yes,Yes
CUST2816,43,Male,Multan,Basic,22.25,7,9,9,11.0,2026-04-26,2.0,Credit Card,iPhone,No,Yes
CUST2817,24,Female,Lahore,Basic,16.2,33,43,3,29.0,2026-03-22,2.0,Credit Card,iPhone,No,No
CUST2818,34,Male,Rawalpindi,Standard,65.81,22,36,3,7.0,2026-05-03,4.0,EasyPaisa,Android,Yes,No
CUST2819,44,Male,Rawalpindi,Basic,16.88,16,18,2,29.0,2026-02-26,3.0,Credit Card,iPhone,Yes,No
CUST2820,27,Female,Rawalpindi,Standard,34.19,59,87,9,22.0,2026-02-03,2.0,Debit Card,Web,No,No
CUST2821,20,Female,Peshawar,Premium,105.57,8,7,5,12.0,2026-05-09,4.0,Bank Transfer,iPhone,Yes,No
CUST2822,53,Male,Karachi,Basic,12.37,26,38,2,1.0,2026-04-26,4.0,Debit Card,Web,No,No
CUST2823,46,Male,Karachi,Premium,137.7,20,36,5,19.0,2026-03-31,4.0,Bank Transfer,iPhone,Yes,No
CUST2824,58,Female,Karachi,Standard,49.6,38,59,10,30.0,2026-02-21,4.0,EasyPaisa,iPhone,Yes,No
CUST2825,44,Male,Lahore,Basic,29.96,46,67,4,1.0,2026-05-07,3.0,Bank Transfer,Web,Yes,No
CUST2826,25,Female,Quetta,Premium,98.69,13,19,10,2.0,2026-01-13,3.0,EasyPaisa,Android,Yes,No
CUST2827,41,Female,Lahore,Basic,28.37,5,9,9,27.0,2026-04-26,1.0,JazzCash,Android,Yes,Yes
CUST2828,28,Male,Peshawar,Standard,48.02,5,13,6,5.0,2026-02-24,1.0,Bank Transfer,Web,Yes,Yes
CUST2829,42,Male,Faisalabad,Basic,12.65,33,55,10,23.0,2026-03-26,2.0,EasyPaisa,Android,No,Yes
CUST2830,36,Female,Lahore,Premium,102.65,52,72,2,25.0,2026-01-20,5.0,JazzCash,iPhone,Yes,No
CUST2831,52,Male,Karachi,Premium,107.66,12,19,6,25.0,2026-06-13,5.0,JazzCash,iPhone,Yes,No
CUST2832,34,Female,Multan,Basic,27.04,19,31,4,5.0,2026-04-16,1.0,EasyPaisa,iPhone,Yes,No
CUST2833,33,Female,Lahore,Basic,13.08,1,1,6,15.0,2026-03-14,1.0,Debit Card,iPhone,Yes,Yes
CUST2834,48,Female,Islamabad,Premium,145.56,49,72,8,11.0,2026-03-31,3.0,EasyPaisa,Web,Yes,No
CUST2835,31,Female,Islamabad,Basic,23.34,38,54,4,3.0,2026-02-22,2.0,Credit Card,iPhone,Yes,Yes
CUST2836,31,Female,Faisalabad,Basic,12.43,18,28,3,22.0,2026-03-17,5.0,Debit Card,Android,Yes,No
CUST2837,38,Female,Multan,Basic,27.28,53,79,3,9.0,2026-03-10,1.0,Bank Transfer,iPhone,Yes,No
CUST2838,60,Male,Lahore,Basic,14.73,55,82,6,16.0,2026-02-28,4.0,Credit Card,Android,Yes,No
CUST2839,30,Male,Quetta,Standard,48.13,8,1,7,27.0,2026-02-26,2.0,Debit Card,Android,No,Yes
CUST2840,50,Male,Rawalpindi,Basic,16.58,46,70,0,11.0,2026-05-31,4.0,JazzCash,iPhone,Yes,No
CUST2841,38,Female,Karachi,Premium,141.76,11,16,9,17.0,2026-01-05,2.0,EasyPaisa,iPhone,Yes,No
CUST2842,49,Female,Peshawar,Standard,36.67,31,34,10,28.0,2026-01-14,2.0,Bank Transfer,Android,Yes,No
CUST2843,32,Female,Multan,Standard,37.48,30,47,0,15.0,2026-05-19,4.0,Bank Transfer,Web,No,No
CUST2844,29,Male,Multan,Basic,22.14,3,1,2,26.0,2026-01-27,5.0,EasyPaisa,Android,No,No
CUST2845,60,Female,Lahore,Standard,44.17,9,18,5,30.0,2026-05-28,1.0,EasyPaisa,Web,Yes,No
CUST2846,46,Female,Faisalabad,Basic,20.82,19,24,4,29.0,2026-05-14,1.0,JazzCash,Android,Yes,No
CUST2847,31,Male,Karachi,Basic,28.64,13,12,6,5.0,2026-02-02,3.0,Credit Card,iPhone,Yes,No
CUST2848,54,Female,Islamabad,Basic,15.82,59,88,0,4.0,2026-01-26,4.0,JazzCash,Web,Yes,No
CUST2849,63,Female,Islamabad,Basic,25.19,58,87,6,26.0,2026-02-02,3.0,Bank Transfer,iPhone,No,No
CUST2850,22,Female,Peshawar,Premium,127.29,52,70,4,28.0,2026-06-10,3.0,Debit Card,iPhone,Yes,No
CUST2851,60,Female,Karachi,Standard,33.3,25,46,5,10.0,2026-04-07,1.0,Debit Card,Web,Yes,No
CUST2852,58,Male,Islamabad,Basic,,54,84,0,,2026-06-08,,Bank Transfer,iPhone,No,Yes
CUST2853,31,Male,Rawalpindi,Standard,63.18,44,77,8,6.0,2026-01-16,4.0,EasyPaisa,iPhone,No,No
CUST2854,52,Female,Lahore,Basic,12.61,9,5,2,23.0,2026-05-01,3.0,Bank Transfer,Android,No,No
CUST2855,30,Female,Rawalpindi,Basic,27.43,4,1,3,19.0,2026-06-19,1.0,Credit Card,iPhone,Yes,Yes
CUST2856,36,Male,Quetta,Standard,65.42,16,28,0,2.0,2026-05-08,2.0,Bank Transfer,iPhone,No,Yes
CUST2857,34,Female,Multan,Standard,52.91,27,36,3,5.0,2026-02-20,3.0,Bank Transfer,Web,Yes,No
CUST2858,62,Female,Rawalpindi,Basic,19.27,16,32,8,4.0,2026-02-01,2.0,Credit Card,Web,No,Yes
CUST2859,62,Female,Islamabad,Standard,50.88,26,36,5,5.0,2026-05-26,4.0,EasyPaisa,iPhone,Yes,No
CUST2860,24,Male,Quetta,Standard,,51,80,7,,2026-05-26,,Bank Transfer,Android,No,No
CUST2861,62,Male,Rawalpindi,Basic,13.09,41,59,9,30.0,2026-05-16,4.0,Debit Card,Android,No,No
CUST2862,21,Male,Multan,Basic,28.98,17,22,10,22.0,2026-03-03,1.0,EasyPaisa,Android,No,Yes
CUST2863,29,Male,Multan,Premium,129.59,45,70,6,26.0,2025-12-24,1.0,Bank Transfer,Web,No,No
CUST2864,33,Female,Faisalabad,Basic,23.23,14,21,10,14.0,2026-03-26,2.0,Credit Card,Web,No,Yes
CUST2865,35,Female,Lahore,Standard,51.23,54,81,8,7.0,2026-01-22,2.0,Credit Card,Web,Yes,Yes
CUST2866,41,Female,Karachi,Standard,35.01,41,63,2,15.0,2026-03-27,4.0,Credit Card,Android,No,No
CUST2867,63,Female,Lahore,Standard,42.03,40,66,6,8.0,2026-02-09,1.0,Bank Transfer,Web,Yes,Yes
CUST2868,29,Female,Islamabad,Basic,24.88,26,36,3,15.0,2026-01-16,5.0,Bank Transfer,iPhone,Yes,No
CUST2869,35,Female,Quetta,Basic,24.26,21,29,0,27.0,2026-02-15,5.0,Bank Transfer,iPhone,Yes,No
CUST2870,49,Female,Islamabad,Basic,23.85,26,37,10,24.0,2026-04-12,1.0,EasyPaisa,Android,No,Yes
CUST2871,32,Male,Quetta,Basic,10.31,29,37,6,9.0,2026-03-29,4.0,JazzCash,iPhone,No,No
CUST2872,45,Female,Multan,Basic,22.96,58,89,7,17.0,2026-04-16,3.0,Debit Card,iPhone,Yes,No
CUST2873,43,Female,Lahore,Standard,56.08,18,27,6,26.0,2026-05-22,3.0,EasyPaisa,Web,No,No
CUST2874,47,Female,Faisalabad,Basic,11.25,39,57,3,8.0,2026-01-08,2.0,JazzCash,iPhone,No,Yes
CUST2875,54,Male,Faisalabad,Standard,54.64,8,8,8,28.0,2026-04-25,3.0,Credit Card,iPhone,Yes,No
CUST2876,21,Male,Faisalabad,Standard,42.87,52,82,1,9.0,2026-01-19,2.0,Credit Card,Web,No,No
CUST2877,33,Female,Islamabad,Basic,22.66,44,68,10,27.0,2025-12-27,3.0,EasyPaisa,Web,Yes,No
CUST2878,57,Female,Multan,Basic,22.87,45,60,1,12.0,2026-02-03,2.0,Credit Card,Web,Yes,No
CUST2879,40,Female,Peshawar,Basic,29.55,10,10,1,10.0,2026-02-05,3.0,Debit Card,iPhone,Yes,No
CUST2880,60,Female,Karachi,Basic,18.31,20,29,9,2.0,2025-12-30,1.0,Debit Card,Android,No,Yes
CUST2881,54,Male,Peshawar,Standard,55.68,30,47,4,23.0,2026-05-10,3.0,Debit Card,iPhone,No,No
CUST2882,50,Male,Islamabad,Premium,112.29,51,70,7,2.0,2026-03-30,1.0,Credit Card,Web,Yes,Yes
CUST2883,40,Male,Islamabad,Basic,16.19,51,76,6,9.0,2026-04-24,4.0,Bank Transfer,iPhone,Yes,No
CUST2884,37,Male,Faisalabad,Basic,27.25,2,11,0,21.0,2026-01-21,3.0,Credit Card,Android,Yes,No
CUST2885,27,Male,Multan,Basic,10.29,11,10,3,21.0,2026-04-24,5.0,JazzCash,Web,Yes,No
CUST2886,27,Female,Peshawar,Standard,54.22,7,2,5,20.0,2026-02-25,1.0,Credit Card,iPhone,No,Yes
CUST2887,58,Male,Faisalabad,Premium,110.83,37,56,1,25.0,2026-02-21,1.0,Bank Transfer,Web,Yes,No
CUST2888,19,Male,Faisalabad,Basic,20.65,5,2,7,30.0,2026-06-06,5.0,Debit Card,iPhone,No,No
CUST2889,60,Male,Faisalabad,Standard,31.09,14,12,4,25.0,2026-05-25,1.0,Debit Card,Web,No,No
CUST2890,44,Male,Lahore,Basic,27.23,20,33,7,1.0,2026-01-20,4.0,Credit Card,Android,No,Yes
CUST2891,32,Female,Multan,Basic,26.87,53,82,8,19.0,2026-04-19,4.0,Bank Transfer,Android,Yes,No
CUST2892,45,Male,Lahore,Standard,42.94,47,74,0,10.0,2026-03-05,1.0,JazzCash,iPhone,Yes,No
CUST2893,36,Male,Faisalabad,Standard,44.24,46,73,0,4.0,2026-03-17,3.0,Bank Transfer,Web,Yes,No
CUST2894,60,Female,Lahore,Basic,26.26,44,68,1,23.0,2026-05-21,2.0,JazzCash,iPhone,Yes,No
CUST2895,25,Male,Peshawar,Standard,37.15,46,69,1,18.0,2026-05-06,3.0,Debit Card,Android,Yes,No
CUST2896,62,Female,Multan,Premium,106.83,27,32,3,21.0,2026-01-24,3.0,EasyPaisa,iPhone,No,No
CUST2897,60,Male,Karachi,Premium,110.94,36,62,5,2.0,2026-06-03,3.0,Credit Card,iPhone,Yes,No
CUST2898,40,Female,Faisalabad,Standard,64.25,17,16,10,3.0,2026-05-13,4.0,Debit Card,Android,Yes,No
CUST2899,63,Male,Rawalpindi,Standard,42.5,3,3,2,21.0,2026-01-12,4.0,JazzCash,iPhone,No,No
CUST2900,64,Female,Quetta,Standard,54.92,29,39,7,7.0,2026-01-28,2.0,JazzCash,Android,Yes,Yes
CUST2901,59,Male,Peshawar,Basic,24.47,45,70,3,3.0,2026-06-03,3.0,Bank Transfer,iPhone,Yes,No
CUST2902,29,Female,Peshawar,Premium,85.45,12,18,2,0.0,2026-04-29,5.0,Debit Card,Web,No,No
CUST2903,30,Female,Quetta,Standard,54.37,58,90,3,25.0,2026-05-16,4.0,JazzCash,Android,Yes,No
CUST2904,40,Male,Islamabad,Basic,15.65,43,61,0,29.0,2026-05-28,4.0,Bank Transfer,iPhone,No,No
CUST2905,51,Female,Islamabad,Standard,57.03,31,49,8,9.0,2026-06-07,5.0,Credit Card,Web,Yes,No
CUST2906,59,Female,Multan,Standard,35.14,29,49,0,15.0,2026-01-22,2.0,EasyPaisa,Android,Yes,No
CUST2907,23,Male,Rawalpindi,Basic,26.92,13,23,0,10.0,2026-04-13,3.0,Debit Card,Web,Yes,No
CUST2908,40,Female,Rawalpindi,Premium,108.7,4,4,4,15.0,2026-05-06,4.0,Debit Card,Web,Yes,No
CUST2909,60,Male,Multan,Basic,23.24,17,24,8,5.0,2026-05-20,4.0,JazzCash,iPhone,No,No
CUST2910,51,Male,Lahore,Basic,24.25,50,79,8,29.0,2026-04-22,5.0,Credit Card,iPhone,Yes,No
CUST2911,59,Female,Quetta,Standard,64.32,31,48,8,18.0,2026-04-19,3.0,Bank Transfer,Web,No,No
CUST2912,24,Male,Multan,Basic,29.54,25,28,10,20.0,2026-05-31,2.0,JazzCash,iPhone,Yes,Yes
CUST2913,55,Male,Lahore,Basic,22.57,37,56,10,23.0,2026-01-04,5.0,Bank Transfer,iPhone,Yes,No
CUST2914,33,Female,Karachi,Standard,31.37,43,69,0,9.0,2026-01-23,2.0,JazzCash,iPhone,Yes,No
CUST2915,24,Female,Islamabad,Standard,44.13,10,20,8,22.0,2026-03-05,2.0,JazzCash,iPhone,Yes,No
CUST2916,40,Male,Islamabad,Basic,21.77,32,53,0,12.0,2026-03-18,3.0,JazzCash,Android,No,No
CUST2917,58,Female,Karachi,Standard,49.9,52,73,7,12.0,2026-02-23,5.0,Bank Transfer,iPhone,Yes,No
CUST2918,49,Male,Quetta,Basic,25.27,45,67,6,6.0,2026-06-16,2.0,Bank Transfer,iPhone,Yes,Yes
CUST2919,46,Male,Islamabad,Premium,102.67,48,77,3,13.0,2026-02-04,1.0,Credit Card,Android,No,No
CUST2920,19,Male,Peshawar,Standard,30.66,51,70,4,4.0,2026-01-27,2.0,Debit Card,Web,Yes,Yes
CUST2921,18,Male,Faisalabad,Basic,15.14,31,44,6,30.0,2026-02-17,2.0,JazzCash,Web,Yes,No
CUST2922,53,Female,Karachi,Premium,,4,10,2,,2026-06-12,,EasyPaisa,Android,Yes,No
CUST2923,59,Female,Faisalabad,Premium,136.48,26,41,5,8.0,2026-05-13,2.0,Bank Transfer,iPhone,Yes,No
CUST2924,32,Male,Multan,Standard,50.87,48,65,3,1.0,2026-04-21,1.0,Bank Transfer,iPhone,Yes,Yes
CUST2925,64,Female,Lahore,Standard,68.89,41,68,9,5.0,2026-01-21,1.0,Bank Transfer,iPhone,No,Yes
CUST2926,42,Male,Multan,Standard,45.07,28,44,3,9.0,2026-05-25,3.0,JazzCash,Android,Yes,No
CUST2927,59,Male,Peshawar,Basic,21.46,41,66,3,11.0,2026-02-24,2.0,Bank Transfer,Android,Yes,No
CUST2928,53,Male,Multan,Standard,51.83,8,16,3,3.0,2026-01-31,4.0,Bank Transfer,Android,Yes,No
CUST2929,55,Female,Faisalabad,Basic,13.1,39,62,0,10.0,2026-03-01,2.0,EasyPaisa,iPhone,No,Yes
CUST2930,40,Male,Peshawar,Standard,66.02,45,65,4,25.0,2026-03-13,5.0,Bank Transfer,Android,Yes,No
CUST2931,59,Female,Multan,Premium,93.36,42,55,6,4.0,2026-05-23,3.0,JazzCash,iPhone,No,No
CUST2932,60,Female,Rawalpindi,Standard,52.22,28,29,3,15.0,2026-05-02,4.0,Credit Card,Android,Yes,No
CUST2933,31,Female,Multan,Standard,58.43,8,4,2,8.0,2026-02-28,1.0,EasyPaisa,Web,Yes,No
CUST2934,30,Female,Lahore,Standard,41.69,1,1,5,30.0,2026-02-21,1.0,JazzCash,Android,Yes,No
CUST2935,45,Female,Rawalpindi,Basic,17.61,2,1,5,4.0,2026-03-01,1.0,Bank Transfer,iPhone,Yes,Yes
CUST2936,43,Female,Rawalpindi,Basic,26.85,8,10,8,3.0,2026-03-04,2.0,Debit Card,iPhone,Yes,Yes
CUST2937,60,Female,Islamabad,Basic,27.43,37,55,6,3.0,2026-04-25,5.0,Credit Card,Web,Yes,No
CUST2938,53,Female,Karachi,Basic,28.25,31,49,5,26.0,2026-05-16,2.0,EasyPaisa,Android,Yes,No
CUST2939,35,Female,Lahore,Standard,48.04,4,18,3,7.0,2026-02-21,2.0,EasyPaisa,iPhone,Yes,Yes
CUST2940,52,Female,Quetta,Premium,74.32,1,5,9,19.0,2025-12-24,2.0,EasyPaisa,Web,Yes,Yes
CUST2941,49,Male,Karachi,Standard,69.61,37,52,1,14.0,2026-03-28,1.0,Bank Transfer,iPhone,Yes,No
CUST2942,38,Female,Karachi,Standard,31.52,47,71,1,29.0,2026-01-13,5.0,JazzCash,Web,No,No
CUST2943,19,Female,Quetta,Basic,15.19,1,4,3,14.0,2026-04-11,3.0,EasyPaisa,iPhone,No,Yes
CUST2944,57,Male,Rawalpindi,Standard,41.12,56,84,1,13.0,2026-01-27,4.0,EasyPaisa,Android,No,No
CUST2945,36,Female,Lahore,Standard,56.39,28,44,1,22.0,2026-05-15,4.0,EasyPaisa,iPhone,No,No
CUST2946,21,Male,Islamabad,Premium,90.01,41,59,0,19.0,2026-05-06,2.0,EasyPaisa,Android,No,No
CUST2947,39,Female,Quetta,Standard,37.04,36,46,6,16.0,2026-03-04,1.0,JazzCash,iPhone,No,Yes
CUST2948,33,Female,Peshawar,Basic,20.95,16,28,8,29.0,2026-05-09,4.0,Bank Transfer,Web,No,No
CUST2949,54,Male,Faisalabad,Basic,19.93,16,20,7,16.0,2026-03-29,5.0,Bank Transfer,iPhone,Yes,No
CUST2950,49,Female,Rawalpindi,Standard,30.48,20,28,3,21.0,2026-03-14,5.0,Credit Card,Android,Yes,No
CUST2951,19,Male,Multan,Standard,63.18,60,94,0,2.0,2026-04-28,5.0,Bank Transfer,Android,No,No
CUST2952,20,Female,Peshawar,Basic,21.86,30,42,0,10.0,2026-03-23,1.0,Debit Card,Android,Yes,No
CUST2953,50,Male,Quetta,Basic,23.15,1,1,8,28.0,2026-03-29,1.0,JazzCash,Web,No,Yes
CUST2954,53,Female,Peshawar,Standard,67.06,26,38,7,22.0,2026-05-10,4.0,Bank Transfer,Android,Yes,No
CUST2955,49,Female,Multan,Basic,12.04,51,80,9,21.0,2026-01-16,5.0,EasyPaisa,Android,Yes,No
CUST2956,58,Male,Lahore,Premium,76.28,54,84,4,16.0,2026-03-21,2.0,Debit Card,Android,Yes,No
CUST2957,53,Male,Quetta,Basic,17.71,60,97,10,4.0,2026-04-24,4.0,Debit Card,Web,No,Yes
CUST2958,22,Male,Islamabad,Standard,67.88,8,17,10,17.0,2026-04-22,1.0,Debit Card,iPhone,Yes,Yes
CUST2959,23,Male,Lahore,Basic,25.6,57,77,5,27.0,2026-04-18,1.0,EasyPaisa,Web,No,No
CUST2960,46,Male,Multan,Standard,40.31,16,28,3,4.0,2026-02-11,3.0,JazzCash,Android,Yes,No
